tick 50001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome15T,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,5.026548246,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,1.33E-10,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome16x,initOrgProp,area,12566.37061,volume,100530.9649,xcoor,21.18397651,ycoor,18.32153873,pH,6.95881589,,,,,,,,,,,,,,,,,,,,,,
endosome16x,initRabContent,RabC,12566.37061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome16x,initMembraneContent,EEA1,0.004189857,exCxEn,3.62E-05,R-TfaEn,2.86E-39,oMHCIEn,0.005150176,membraneMarker,0,M6PR,1.84E-04,R-TfEn,7.15E-40,cMHCIEn,0.016906921,pepMHCIEn,0,REn,3.32E-04,imCxEn,3.62E-05,,,,,,,,,,
endosome16x,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,10.05309649,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,8.97E-10,solubleMarker,0,bead2,0,mvb,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome17X,initOrgProp,area,11938.05208,volume,87964.5943,xcoor,23.89805909,ycoor,0.765086633,pH,6.95323876,,,,,,,,,,,,,,,,,,,,,,
endosome17X,initRabContent,RabG,5730.265,RabH,1507.964474,RabE,115.6106097,RabF,4584.212,,,,,,,,,,,,,,,,,,,,,,,,
endosome17X,initMembraneContent,EEA1,0.01038905,exCxEn,2.27E-04,R-TfaEn,7.18E-41,oMHCIEn,1.78E-04,membraneMarker,0,M6PR,0.097296414,cMHCIEn,5.84E-04,R-TfEn,9.36E-42,pepMHCIEn,0,REn,1.22E-05,imCxEn,2.27E-04,,,,,,,,,,
endosome17X,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,8.79645943,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,4.67E-06,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome18L,initOrgProp,area,13201.758,volume,115264.7246,xcoor,26.00831634,ycoor,21.92178033,pH,6.963867629,,,,,,,,,,,,,,,,,,,,,,
endosome18L,initRabContent,RabC,13201.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome18L,initMembraneContent,EEA1,0.004677704,exCxEn,1.70E-05,R-TfaEn,3.53E-39,oMHCIEn,0.008077364,membraneMarker,0,M6PR,0.004358998,cMHCIEn,0.026516259,R-TfEn,1.90E-39,pepMHCIEn,0,REn,5.94E-04,imCxEn,1.70E-05,,,,,,,,,,
endosome18L,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,11.52647246,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,5.14E-08,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome19Z,initOrgProp,area,310548.5311,volume,1.62E+07,xcoor,22.19903665,ycoor,22.42148236,pH,4.744441395,,,,,,,,,,,,,,,,,,,,,,
endosome19Z,initRabContent,RabI,3557.167144,RabG,5237.325464,RabH,5776.072718,RabE,54.92176762,RabF,24.22014375,RabC,787.0882805,RabD,288733.9306,RabA,362.9461671,RabB,6014.858848,,,,,,,,,,,,,,
endosome19Z,initMembraneContent,EEA1,0.586897418,exCxEn,9.88E-05,R-TfaEn,1.31E-39,oMHCIEn,0.016880828,membraneMarker,0,M6PR,7.951809697,cMHCIEn,3.14E-08,R-TfEn,6.78E-40,pepMHCIEn,3.47E-39,REn,2.16E-04,imCxEn,9.88E-05,,,,,,,,,,
endosome19Z,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,291574.7517,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,1.11E-08,solubleMarker,0,mvb,0.297652487,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,1.65E-34,bead1,0
endosome20l,initOrgProp,area,12566.37061,volume,100530.9649,xcoor,2.507750838,ycoor,49.33746731,pH,6.677889946,,,,,,,,,,,,,,,,,,,,,,
endosome20l,initRabContent,RabA,5026.548246,RabB,5871.169201,RabC,1668.653168,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome20l,initMembraneContent,exCxEn,1.40E-11,oMHCIEn,4.21E-04,cMHCIEn,2.17E-04,pepMHCIEn,0,imCxEn,1.40E-11,,,,,,,,,,,,,,,,,,,,,,
endosome20l,initSolubleContent,povaEn,0,protonEn,20.10619297,NH3En,0,NH4En,0,ovaEn,0,pepEn,0,,,,,,,,,,,,,,,,,,,,
endosome21S,initOrgProp,area,11309.73355,volume,100530.9649,xcoor,25.41546049,ycoor,17.34045876,pH,6.95881589,,,,,,,,,,,,,,,,,,,,,,
endosome21S,initRabContent,RabI,2261.946711,RabG,1447.645895,RabH,1809.557368,RabE,4632.466863,RabF,1158.116716,,,,,,,,,,,,,,,,,,,,,,
endosome21S,initMembraneContent,EEA1,0,exCxEn,1.62E-06,R-TfaEn,3.69E-46,oMHCIEn,1.43E-09,membraneMarker,0,M6PR,185.9327659,cMHCIEn,4.70E-09,R-TfEn,5.03E-47,pepMHCIEn,0,REn,9.09E-11,imCxEn,1.62E-06,,,,,,,,,,
endosome21S,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,10.05309649,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,2.08E-09,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome22K,initOrgProp,area,8091.360279,volume,65251.51994,xcoor,24.92546273,ycoor,15.17628219,pH,6.938075356,,,,,,,,,,,,,,,,,,,,,,
endosome22K,initRabContent,RabI,1618.272056,RabG,1035.694116,RabH,1294.617645,RabE,3314.22117,RabF,828.5552926,,,,,,,,,,,,,,,,,,,,,,
endosome22K,initMembraneContent,EEA1,0.002712333,exCxEn,0.001245204,R-TfaEn,1.78E-42,oMHCIEn,3.32E-06,membraneMarker,0,M6PR,0.004203763,cMHCIEn,1.09E-05,R-TfEn,6.58E-43,pepMHCIEn,0,REn,2.47E-07,imCxEn,0.001245204,,,,,,,,,,
endosome22K,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,6.525151994,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,6.27E-09,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome23a,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,23.03952691,ycoor,22.09944853,pH,6.921201218,,,,,,,,,,,,,,,,,,,,,,
endosome23a,initRabContent,RabE,6031.857895,RabF,1507.964474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome23a,initMembraneContent,EEA1,0.001089069,exCxEn,8.02E-09,R-TfaEn,1.58E-42,oMHCIEn,4.22E-06,membraneMarker,0,M6PR,2.32E-04,cMHCIEn,1.39E-05,R-TfEn,8.64E-43,pepMHCIEn,0,REn,2.68E-07,imCxEn,8.02E-09,,,,,,,,,,
endosome23a,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,5.026548246,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,5.24E-10,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome24B,initOrgProp,area,9182.566368,volume,75175.22262,xcoor,29.60235206,ycoor,21.79124519,pH,6.945761446,,,,,,,,,,,,,,,,,,,,,,
