tick 115001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome23K,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,4.001132404,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,2.08E-09,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome24M,initOrgProp,area,11938.05208,volume,87964.5943,xcoor,25.0361934,ycoor,0.789848425,pH,6.969264255,,,,,,,,,,,,,,,,,,,,,,
endosome24M,initRabContent,RabG,5730.265,RabH,1507.964474,RabE,115.6106097,RabF,4584.212,,,,,,,,,,,,,,,,,,,,,,,,
endosome24M,initMembraneContent,EEA1,0.01038905,exCxEn,2.27E-04,R-TfaEn,7.18E-41,oMHCIEn,1.40E-05,membraneMarker,0,M6PR,0.097296414,cMHCIEn,7.48E-04,R-TfEn,9.36E-42,pepMHCIEn,0,REn,1.22E-05,imCxEn,2.27E-04,,,,,,,,,,
endosome24M,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,8.441557642,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,4.67E-06,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome25w,initOrgProp,area,8425.582767,volume,69335.97281,xcoor,22.35517588,ycoor,20.02903483,pH,7.310026928,,,,,,,,,,,,,,,,,,,,,,
endosome25w,initRabContent,RabC,8425.582767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome25w,initMembraneContent,EEA1,0.012725672,exCxEn,4.44E-10,R-TfaEn,8.10E-39,oMHCIEn,0.018712931,membraneMarker,0,M6PR,3.51E-04,cMHCIEn,0.035689222,R-TfEn,4.70E-39,pepMHCIEn,0,REn,0.001424151,imCxEn,4.44E-10,,,,,,,,,,
endosome25w,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,2.395718539,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,1.69E-07,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome26Z,initOrgProp,area,14288.63828,volume,117300.1953,xcoor,24.00114727,ycoor,22.95759708,pH,7.74384433,,,,,,,,,,,,,,,,,,,,,,
endosome26Z,initRabContent,RabC,14288.63828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome26Z,initMembraneContent,EEA1,0.03071641,exCxEn,6.01E-05,R-TfaEn,5.13E-39,oMHCIEn,0.014880081,membraneMarker,0,M6PR,2.70E-04,cMHCIEn,0.018070159,R-TfEn,2.75E-39,pepMHCIEn,0,REn,8.60E-04,imCxEn,6.01E-05,,,,,,,,,,
endosome26Z,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,1.115701556,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,3.70E-08,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome27K,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,24.67374136,ycoor,23.42248665,pH,7.696571038,,,,,,,,,,,,,,,,,,,,,,
endosome27K,initRabContent,RabC,7539.822369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome27K,initMembraneContent,EEA1,9.03E-05,exCxEn,4.67E-09,R-TfaEn,8.81E-43,oMHCIEn,1.87E-05,membraneMarker,0,M6PR,2.89E-06,cMHCIEn,3.16E-06,R-TfEn,5.11E-43,pepMHCIEn,0,REn,1.55E-07,imCxEn,4.67E-09,,,,,,,,,,
endosome27K,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,0.010878168,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,1.47E-10,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome28N,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,28.97521478,ycoor,16.66871772,pH,7.287604599,,,,,,,,,,,,,,,,,,,,,,
