FeEn,LyEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
0.0,0.0,0.0,0.0,18.1825,6676130.0,5841.4,133.552,72048.5,3982.58,6943.41,3550.6,1178.61,3459.94,0.0,0.0,6773270.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,8.79325,0.0,0.0,819.422,1.0,5901.0,5.09664E8,
0.0,0.0,0.0,0.0,18.1825,6666220.0,5832.73,133.354,71941.6,3976.67,6933.1,3545.34,1176.87,3454.8,0.0,0.0,6763220.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,8.79329,0.0,0.0,819.422,1.0,6001.0,5.09714E8,
0.0,0.0,0.0,0.0,18.1825,6661270.0,5828.39,133.255,71888.1,3973.71,6927.95,3542.7,1175.99,3452.23,0.0,0.0,6758190.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,8.79331,0.0,0.0,819.422,1.0,6101.0,5.09739E8,
0.0,0.0,0.0,0.0,18.1825,6656310.0,5824.06,133.156,71834.6,3970.76,6922.79,3540.07,1175.12,3449.67,0.0,0.0,6753160.0,0.0,0.0,0.0,0.0,386.0,0.0,0.0,8.79333,0.0,0.0,819.422,1.0,6201.0,5.09765E8,
0.0,0.0,0.0,0.0,18.1825,6641450.0,5811.05,132.858,71674.2,3961.89,6907.34,3532.16,1172.49,3441.96,0.0,0.0,6738080.0,0.0,0.0,0.0,0.0,389.0,0.0,0.0,8.7934,0.0,0.0,819.422,1.0,6301.0,5.0984E8,
0.0,0.0,0.0,0.0,18.1825,6631540.0,5802.38,132.66,71567.3,3955.98,6897.03,3526.89,1170.74,3436.83,0.0,0.0,6728030.0,0.0,0.0,0.0,0.0,391.0,0.0,0.0,8.79344,0.0,0.0,819.422,1.0,6401.0,5.0989E8,
0.0,0.0,0.0,0.0,18.1825,6631540.0,5802.38,132.66,71567.3,3955.98,6897.03,3526.89,1170.74,3436.83,0.0,0.0,6728030.0,0.0,0.0,0.0,0.0,391.0,0.0,0.0,8.79344,0.0,0.0,819.422,1.0,6501.0,5.0989E8,
0.0,0.0,0.0,0.0,18.1825,6626590.0,5798.05,132.561,71513.8,3953.02,6891.88,3524.26,1169.87,3434.26,0.0,0.0,6723000.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0,8.79346,0.0,0.0,819.422,1.0,6601.0,5.09915E8,
0.0,0.0,0.0,0.0,18.1825,6621630.0,5793.71,132.462,71460.3,3950.07,6886.72,3521.62,1168.99,3431.69,0.0,0.0,6717980.0,0.0,0.0,0.0,0.0,393.0,0.0,0.0,8.79348,0.0,0.0,819.422,1.0,6701.0,5.0994E8,
0.0,0.0,1.55014E-5,0.0,10.3013,6606020.0,431.768,132.264,80180.5,3944.16,6876.42,3516.35,1167.24,3426.56,0.0,0.0,6705690.0,0.0,0.0,0.0,0.0,395.0,0.0,0.0,8.78982,0.0,0.0,826.482,1.0,6801.0,5.10006E8,
0.0,0.0,1.55014E-5,0.0,10.3013,6596110.0,431.12,132.065,80060.3,3938.24,6866.11,3511.08,1165.49,3421.42,0.0,0.0,6695640.0,0.0,0.0,0.0,0.0,397.0,0.0,0.0,8.78986,0.0,0.0,826.482,1.0,6901.0,5.10056E8,
0.0,0.0,1.55014E-5,0.0,10.3013,6596110.0,431.12,132.065,80060.3,3938.24,6866.11,3511.08,1165.49,3421.42,0.0,0.0,6695640.0,0.0,0.0,0.0,0.0,397.0,0.0,0.0,8.78984,0.0,0.0,826.477,1.0,7001.0,5.10028E8,
0.0,0.0,1.55014E-5,0.0,10.3013,6586210.0,430.473,131.867,79940.1,3932.33,6855.8,3505.81,1163.74,3416.28,0.0,0.0,6685590.0,0.0,0.0,0.0,0.0,399.0,0.0,0.0,8.78988,0.0,0.0,826.477,1.0,7101.0,5.10078E8,
0.0,0.0,1.55014E-5,0.0,10.3013,6576310.0,429.826,131.669,79819.9,3926.42,6845.49,3500.54,1161.99,3411.15,0.0,0.0,6675530.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0,8.78992,0.0,0.0,826.477,1.0,7201.0,5.10128E8,
0.0,0.0,1.55014E-5,0.0,10.3013,6566400.0,429.178,131.47,79699.7,3920.51,6835.18,3495.26,1160.24,3406.01,0.0,0.0,6665480.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,8.78997,0.0,0.0,826.477,1.0,7301.0,5.10179E8,
0.0,0.0,1.55014E-5,0.0,10.3013,6556500.0,428.531,131.272,79579.5,3914.59,6824.87,3489.99,1158.49,3400.87,0.0,0.0,6655430.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,8.79001,0.0,0.0,826.477,1.0,7401.0,5.10229E8,
0.0,0.0,1.55014E-5,0.0,10.3013,6556500.0,428.531,131.272,79579.5,3914.59,6824.87,3489.99,1158.49,3400.87,0.0,0.0,6655430.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,8.79001,0.0,0.0,826.477,1.0,7501.0,5.10229E8,
0.0,0.0,1.55014E-5,0.0,10.3013,6556500.0,428.531,131.272,79579.5,3914.59,6824.87,3489.99,1158.49,3400.87,0.0,0.0,6655430.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,8.79001,0.0,0.0,826.472,1.0,7601.0,5.10229E8,
0.0,0.0,1.55014E-5,0.0,10.3013,6551550.0,428.207,131.173,79519.4,3911.64,6819.72,3487.36,1157.62,3398.3,0.0,0.0,6650400.0,0.0,0.0,0.0,0.0,406.0,0.0,0.0,8.79003,0.0,0.0,826.472,1.0,7701.0,5.10254E8,
0.0,0.0,1.55014E-5,0.0,10.3013,6546590.0,427.884,131.074,79459.3,3908.68,6814.56,3484.72,1156.74,3395.73,0.0,0.0,6645370.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,8.79005,0.0,0.0,826.472,1.0,7801.0,5.10279E8,
0.0,0.0,1.55014E-5,0.0,10.3013,6546590.0,427.884,131.074,79459.3,3908.68,6814.56,3484.72,1156.74,3395.73,0.0,0.0,6645370.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,8.79005,0.0,0.0,826.472,1.0,7901.0,5.10279E8,
