RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xPM,
2597000.0,1864000.0,1282000.0,5986000.0,9510000.0,2399000.0,989800.0,1560000.0,1858000.0,2.4409999999999997E8,
2629000.0,1862000.0,1284000.0,5986000.0,9484000.0,2405000.0,995100.0,1567000.0,1917000.0,2.4409999999999997E8,
2680000.0,1866000.0,1285000.0,5986000.0,9476000.0,2398000.0,1007000.0,1620000.0,1954000.0,2.4409999999999997E8,
2692000.0,1868000.0,1285000.0,5981000.0,9428000.0,2400000.0,1001000.0,1680000.0,1946000.0,2.4409999999999997E8,
2668000.0,1873000.0,1286000.0,6023000.0,9359000.0,2409000.0,991500.0,1686000.0,1965000.0,2.4409999999999997E8,
2666000.0,1874000.0,1287000.0,6061000.0,9365000.0,2403000.0,1082000.0,1595000.0,2017000.0,2.4409999999999997E8,
2692000.0,1874000.0,1289000.0,6072000.0,9730000.0,2012000.0,1088000.0,1610000.0,1996000.0,2.4409999999999997E8,
2722000.0,1874000.0,1290000.0,6079000.0,9693000.0,2006000.0,1094000.0,1604000.0,2196000.0,2.4409999999999997E8,
2690000.0,1874000.0,1291000.0,6110000.0,9610000.0,2006000.0,1094000.0,1669000.0,2125000.0,2.4419999999999997E8,
2685000.0,1876000.0,1275000.0,6110000.0,9538000.0,1998000.0,1094000.0,1669000.0,2119000.0,2.4429999999999997E8,
2673000.0,1873000.0,1276000.0,6100000.0,9503000.0,2001000.0,1088000.0,1669000.0,2119000.0,2.4429999999999997E8,
2693000.0,1874000.0,1276000.0,6090000.0,9507000.0,1968000.0,1097000.0,1660000.0,2184000.0,2.4429999999999997E8,
2673000.0,1878000.0,1276000.0,6124000.0,9490000.0,1968000.0,1097000.0,1737000.0,2176000.0,2.4429999999999997E8,
2647000.0,1881000.0,1277000.0,6146000.0,9484000.0,1968000.0,1100000.0,1786000.0,2119000.0,2.4429999999999997E8,
2642000.0,1886000.0,1277000.0,6142000.0,9484000.0,1968000.0,1100000.0,1786000.0,2119000.0,2.4429999999999997E8,
2670000.0,1886000.0,1268000.0,6123000.0,9462000.0,1963000.0,1114000.0,1777000.0,2130000.0,2.4439999999999997E8,
2692000.0,1886000.0,1270000.0,6115000.0,9455000.0,2378000.0,686000.0,1850000.0,2085000.0,2.4429999999999997E8,
2690000.0,1886000.0,1273000.0,6115000.0,9401000.0,2372000.0,686000.0,1926000.0,2009000.0,2.4439999999999997E8,
2687000.0,1889000.0,1273000.0,6115000.0,9378000.0,2382000.0,690200.0,1983000.0,1938000.0,2.4439999999999997E8,
2682000.0,1887000.0,1276000.0,6109000.0,9400000.0,2360000.0,696200.0,2001000.0,1914000.0,2.4439999999999997E8,
2671000.0,1895000.0,1277000.0,6105000.0,9391000.0,2354000.0,699900.0,2008000.0,1897000.0,2.4439999999999997E8,
2699000.0,1897000.0,1279000.0,6129000.0,9348000.0,2354000.0,709100.0,2011000.0,1903000.0,2.4439999999999997E8,
2698000.0,1896000.0,1268000.0,6125000.0,9332000.0,2347000.0,709100.0,2144000.0,1769000.0,2.4449999999999997E8,
2730000.0,1896000.0,1268000.0,6121000.0,9318000.0,2347000.0,709100.0,2157000.0,1834000.0,2.4439999999999997E8,
2697000.0,1899000.0,1270000.0,6149000.0,9288000.0,2354000.0,702000.0,2163000.0,1828000.0,2.4449999999999997E8,
2696000.0,1899000.0,1271000.0,6149000.0,9280000.0,2350000.0,696000.0,2163000.0,1793000.0,2.4449999999999997E8,
2676000.0,1902000.0,1272000.0,6161000.0,9291000.0,2349000.0,689900.0,2189000.0,1762000.0,2.4449999999999997E8,
2668000.0,1904000.0,1273000.0,6152000.0,9273000.0,2354000.0,684400.0,2200000.0,1751000.0,2.4449999999999997E8,
2622000.0,1905000.0,1273000.0,6196000.0,9285000.0,2348000.0,678400.0,2218000.0,1733000.0,2.4449999999999997E8,
2619000.0,1908000.0,1274000.0,6187000.0,9275000.0,2342000.0,678300.0,2230000.0,1720000.0,2.4449999999999997E8,
2597000.0,1908000.0,1275000.0,6208000.0,9280000.0,2337000.0,687200.0,2232000.0,1709000.0,2.4449999999999997E8,
2530000.0,1910000.0,1276000.0,6273000.0,1.086E7,759700.0,706600.0,2219000.0,1703000.0,2.4449999999999997E8,
2527000.0,1911000.0,1277000.0,6268000.0,1.086E7,759600.0,706600.0,2253000.0,1669000.0,2.4449999999999997E8,
2519000.0,1916000.0,1280000.0,6268000.0,1.083E7,754800.0,711400.0,2259000.0,1658000.0,2.4459999999999997E8,
2508000.0,1920000.0,1282000.0,6273000.0,1.083E7,744000.0,724400.0,2261000.0,1643000.0,2.4459999999999997E8,
2504000.0,1921000.0,1284000.0,6273000.0,1.075E7,750000.0,718300.0,2366000.0,1538000.0,2.4459999999999997E8,
2497000.0,1928000.0,1285000.0,6268000.0,1.072E7,752900.0,718300.0,2360000.0,1538000.0,2.4469999999999997E8,
2493000.0,1929000.0,1288000.0,6265000.0,1.066E7,768300.0,712500.0,2382000.0,1506000.0,2.4469999999999997E8,
2443000.0,1932000.0,1290000.0,6310000.0,1.064E7,772100.0,696400.0,2459000.0,1429000.0,2.4479999999999997E8,
2438000.0,1931000.0,1290000.0,6301000.0,1.062E7,782000.0,703400.0,2448000.0,1423000.0,2.4479999999999997E8,
2434000.0,1933000.0,1291000.0,6291000.0,1.058E7,786800.0,708800.0,2461000.0,1401000.0,2.4479999999999997E8,
2474000.0,1930000.0,1293000.0,6302000.0,1.058E7,835700.0,646900.0,2478000.0,1402000.0,2.4479999999999997E8,
2468000.0,1936000.0,1294000.0,6302000.0,1.058E7,835700.0,663500.0,2461000.0,1402000.0,2.4479999999999997E8,
2464000.0,1933000.0,1295000.0,6297000.0,1.054E7,840500.0,658600.0,2473000.0,1391000.0,2.4479999999999997E8,
2479000.0,1938000.0,1296000.0,6319000.0,1.052E7,839300.0,669200.0,2475000.0,1477000.0,2.4479999999999997E8,
2531000.0,1940000.0,1299000.0,6319000.0,1.052E7,942800.0,587800.0,2492000.0,1486000.0,2.4479999999999997E8,
2496000.0,1948000.0,1300000.0,6345000.0,1.053E7,935800.0,594800.0,2478000.0,1486000.0,2.4479999999999997E8,
2465000.0,1951000.0,1300000.0,6390000.0,1.05E7,935800.0,631500.0,2453000.0,1626000.0,2.4479999999999997E8,
2504000.0,1950000.0,1301000.0,6385000.0,1.046E7,937300.0,622800.0,2471000.0,1643000.0,2.4479999999999997E8,
2497000.0,1950000.0,1303000.0,6376000.0,1.041E7,953200.0,618900.0,2464000.0,1632000.0,2.4479999999999997E8,
2535000.0,1952000.0,1305000.0,6371000.0,1.037E7,958100.0,620100.0,2458000.0,1718000.0,2.4479999999999997E8,
2531000.0,1950000.0,1305000.0,6371000.0,1.036E7,967400.0,613000.0,2469000.0,1696000.0,2.4489999999999997E8,
2526000.0,1955000.0,1290000.0,6346000.0,1.032E7,967400.0,619000.0,2516000.0,1642000.0,2.4489999999999997E8,
2465000.0,1956000.0,1292000.0,6380000.0,1.027E7,961300.0,646900.0,2495000.0,1631000.0,2.4499999999999997E8,
2461000.0,1951000.0,1286000.0,6380000.0,1.018E7,959800.0,657700.0,2496000.0,1620000.0,2.4509999999999997E8,
2490000.0,1950000.0,1289000.0,6371000.0,1.015E7,977100.0,657100.0,2545000.0,1588000.0,2.4509999999999997E8,
2462000.0,1951000.0,1291000.0,6386000.0,1.015E7,994300.0,646000.0,2559000.0,1568000.0,2.4509999999999997E8,
2433000.0,1951000.0,1293000.0,6407000.0,1.007E7,993200.0,640000.0,2609000.0,1518000.0,2.4519999999999997E8,
2501000.0,1951000.0,1294000.0,6407000.0,1.001E7,1007000.0,636300.0,2613000.0,1534000.0,2.4519999999999997E8,
2495000.0,1955000.0,1297000.0,6403000.0,9930000.0,1017000.0,638500.0,2675000.0,1460000.0,2.4519999999999997E8,
2494000.0,1956000.0,1298000.0,6403000.0,1.032E7,611600.0,642600.0,2657000.0,1460000.0,2.4529999999999997E8,
2487000.0,1957000.0,1298000.0,6398000.0,1.029E7,609400.0,638800.0,2657000.0,1460000.0,2.4529999999999997E8,
2464000.0,1950000.0,1287000.0,6411000.0,1.033E7,556200.0,688700.0,2607000.0,1448000.0,2.4529999999999997E8,
2457000.0,1955000.0,1288000.0,6388000.0,1.031E7,555800.0,693500.0,2630000.0,1414000.0,2.4539999999999997E8,
2522000.0,1954000.0,1291000.0,6375000.0,1.028E7,562100.0,699100.0,2618000.0,1493000.0,2.4529999999999997E8,
2557000.0,1955000.0,1291000.0,6375000.0,1.026E7,557900.0,688300.0,2618000.0,1631000.0,2.4529999999999997E8,
2544000.0,1958000.0,1269000.0,6384000.0,1.022E7,570800.0,678400.0,2625000.0,1618000.0,2.4539999999999997E8,
2561000.0,1957000.0,1272000.0,6380000.0,1.021E7,566900.0,690400.0,2634000.0,1630000.0,2.4539999999999997E8,
2620000.0,1959000.0,1274000.0,6380000.0,1.019E7,589400.0,667900.0,2673000.0,1623000.0,2.4529999999999997E8,
2617000.0,1960000.0,1276000.0,6380000.0,1.008E7,593900.0,661900.0,2718000.0,1577000.0,2.4539999999999997E8,
2633000.0,1962000.0,1276000.0,6382000.0,1.006E7,598800.0,654300.0,2757000.0,1591000.0,2.4539999999999997E8,
2673000.0,1964000.0,1280000.0,6382000.0,9998000.0,590100.0,664500.0,2747000.0,1625000.0,2.4549999999999997E8,
2664000.0,1963000.0,1280000.0,6381000.0,9918000.0,589700.0,652400.0,2766000.0,1601000.0,2.4559999999999997E8,
2660000.0,1962000.0,1281000.0,6381000.0,9880000.0,594600.0,655600.0,2758000.0,1601000.0,2.4559999999999997E8,
2632000.0,1963000.0,1282000.0,6402000.0,9819000.0,602800.0,654800.0,2750000.0,1595000.0,2.4569999999999997E8,
2630000.0,1964000.0,1283000.0,6398000.0,9754000.0,607200.0,2387000.0,1021000.0,1575000.0,2.4569999999999997E8,
2650000.0,1962000.0,1285000.0,6398000.0,9738000.0,614900.0,2379000.0,1041000.0,1629000.0,2.4569999999999997E8,
2626000.0,1960000.0,1288000.0,6431000.0,9703000.0,619500.0,2387000.0,1050000.0,1689000.0,2.4579999999999997E8,
2617000.0,1960000.0,1291000.0,6436000.0,9709000.0,618700.0,2388000.0,1132000.0,1601000.0,2.4579999999999997E8,
2583000.0,1960000.0,1291000.0,6491000.0,9655000.0,614200.0,2390000.0,1172000.0,1612000.0,2.4579999999999997E8,
2581000.0,1960000.0,1293000.0,6491000.0,9562000.0,623900.0,2389000.0,1192000.0,1583000.0,2.4589999999999997E8,
2570000.0,1959000.0,1294000.0,6523000.0,9507000.0,629800.0,2384000.0,1196000.0,1598000.0,2.4589999999999997E8,
2569000.0,1959000.0,1295000.0,6514000.0,9447000.0,635800.0,2382000.0,1225000.0,1563000.0,2.4599999999999997E8,
2595000.0,1957000.0,1295000.0,6514000.0,9428000.0,645200.0,2381000.0,1215000.0,1635000.0,2.4599999999999997E8,
2589000.0,1962000.0,1297000.0,6509000.0,9424000.0,615300.0,2381000.0,1234000.0,1616000.0,2.4599999999999997E8,
2589000.0,1961000.0,1276000.0,6509000.0,9394000.0,601200.0,2390000.0,1224000.0,1616000.0,2.4609999999999997E8,
2585000.0,1964000.0,1277000.0,6509000.0,9365000.0,601200.0,2390000.0,1241000.0,1599000.0,2.4609999999999997E8,
2583000.0,1965000.0,1279000.0,6504000.0,9291000.0,611300.0,2401000.0,1237000.0,1582000.0,2.4619999999999997E8,
2579000.0,1966000.0,1281000.0,6499000.0,9291000.0,634200.0,2383000.0,1232000.0,1582000.0,2.4619999999999997E8,
2577000.0,1966000.0,1282000.0,6499000.0,9277000.0,640200.0,2383000.0,1243000.0,1565000.0,2.4619999999999997E8,
2629000.0,1963000.0,1284000.0,6503000.0,9220000.0,651700.0,2355000.0,1266000.0,1564000.0,2.4619999999999997E8,
2654000.0,1970000.0,1285000.0,6479000.0,9183000.0,670100.0,2331000.0,1275000.0,1686000.0,2.4619999999999997E8,
2722000.0,1969000.0,1274000.0,6469000.0,9263000.0,562600.0,2342000.0,1264000.0,1782000.0,2.4619999999999997E8,
2716000.0,1972000.0,1277000.0,6469000.0,9263000.0,579500.0,2342000.0,1247000.0,1782000.0,2.4619999999999997E8,
2758000.0,1974000.0,1277000.0,6469000.0,9242000.0,570500.0,2344000.0,1239000.0,1822000.0,2.4609999999999997E8,
2757000.0,1975000.0,1278000.0,6469000.0,9229000.0,579200.0,2336000.0,1260000.0,1801000.0,2.4619999999999997E8,
2764000.0,1982000.0,1280000.0,6501000.0,9232000.0,538500.0,2329000.0,1260000.0,2021000.0,2.4619999999999997E8,
2790000.0,1980000.0,1280000.0,6496000.0,9212000.0,552700.0,2314000.0,1260000.0,2089000.0,2.4609999999999997E8,
2885000.0,1978000.0,1283000.0,6486000.0,9177000.0,589200.0,2272000.0,1291000.0,2176000.0,2.4609999999999997E8,
2870000.0,1986000.0,1284000.0,6486000.0,9194000.0,589200.0,2255000.0,1312000.0,2156000.0,2.4609999999999997E8,
2882000.0,1988000.0,1285000.0,6486000.0,9141000.0,589200.0,2255000.0,1333000.0,2155000.0,2.4609999999999997E8,
2924000.0,1990000.0,1286000.0,6486000.0,9100000.0,597600.0,2243000.0,1383000.0,2232000.0,2.4609999999999997E8,
2920000.0,1993000.0,1287000.0,6486000.0,9100000.0,609700.0,2231000.0,1394000.0,2221000.0,2.4609999999999997E8,
2970000.0,1994000.0,1290000.0,6486000.0,9051000.0,609700.0,2254000.0,1383000.0,2287000.0,2.4609999999999997E8,
2964000.0,1996000.0,1293000.0,6481000.0,9049000.0,606100.0,2241000.0,1445000.0,2225000.0,2.4609999999999997E8,
2993000.0,1995000.0,1295000.0,6481000.0,9027000.0,609000.0,2235000.0,1495000.0,2321000.0,2.4609999999999997E8,
3030000.0,1996000.0,1295000.0,6476000.0,9041000.0,600300.0,2229000.0,1516000.0,2467000.0,2.4609999999999997E8,
3062000.0,2003000.0,1298000.0,6476000.0,9024000.0,1958000.0,878000.0,1510000.0,2616000.0,2.4609999999999997E8,
3055000.0,2008000.0,1300000.0,6476000.0,8957000.0,1965000.0,875500.0,1516000.0,2589000.0,2.4609999999999997E8,
3101000.0,2013000.0,1302000.0,6478000.0,8947000.0,1943000.0,867700.0,1557000.0,2602000.0,2.4609999999999997E8,
3098000.0,2015000.0,1302000.0,6473000.0,8934000.0,1970000.0,844900.0,1558000.0,2591000.0,2.4609999999999997E8,
3095000.0,2011000.0,1305000.0,6463000.0,8924000.0,1979000.0,827000.0,1600000.0,2549000.0,2.4609999999999997E8,
3110000.0,2016000.0,1306000.0,6463000.0,8884000.0,1961000.0,827000.0,1649000.0,2601000.0,2.4619999999999997E8,
3164000.0,2018000.0,1309000.0,6463000.0,8847000.0,1971000.0,826000.0,1655000.0,2640000.0,2.4619999999999997E8,
3159000.0,2017000.0,1310000.0,6458000.0,8811000.0,1966000.0,834000.0,1717000.0,2569000.0,2.4619999999999997E8,
3167000.0,2021000.0,1310000.0,6485000.0,8802000.0,1960000.0,834000.0,1717000.0,2687000.0,2.4619999999999997E8,
3159000.0,2025000.0,1313000.0,6481000.0,8762000.0,1970000.0,834000.0,1708000.0,2687000.0,2.4619999999999997E8,
